date,shop,genre,predicted_sales,predicted_units,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-11-07,24269,401534,2458,2,80,30,169
2025-11-08,24269,401534,2521,2,92,34,194
2025-11-09,24269,401534,2936,2,104,38,219
2025-11-10,24269,401534,3433,3,107,39,226
2025-11-11,24269,401534,3717,3,117,43,247
2025-11-12,24269,401534,3594,3,115,42,243
2025-11-13,24269,401534,3260,3,106,39,224
2025-11-14,24269,401534,3039,2,102,38,215
2025-11-15,24269,401534,4234,3,100,37,211
2025-11-16,24269,401534,2929,2,89,33,188
2025-11-17,24269,401534,2608,2,82,30,173
2025-11-18,24269,401534,2289,2,72,27,152
2025-11-19,24269,401534,1895,1,67,25,141
2025-11-20,24269,401534,2815,2,67,25,141
2025-11-21,24269,401534,2427,2,65,24,137
2025-11-22,24269,401534,2458,2,66,24,139
2025-11-23,24269,401534,2557,2,64,24,135
2025-11-24,24269,401534,2463,2,58,21,122
2025-11-25,24269,401534,2941,2,58,21,122
2025-11-26,24269,401534,2690,2,57,21,120
2025-11-27,24269,401534,2465,2,56,21,118
2025-11-28,24269,401534,2046,1,52,19,110
2025-11-29,24269,401534,2003,1,51,19,108
2025-11-30,24269,401534,2870,2,54,20,114
2025-11-01,24269,502221,2811,1,26,9,56
2025-11-02,24269,502221,2212,1,24,9,51
2025-11-03,24269,502221,1688,0,22,8,47
2025-11-04,24269,502221,1698,0,23,8,49
2025-11-05,24269,502221,2571,1,26,9,56
2025-11-06,24269,502221,1734,1,26,9,56
2025-11-07,24269,502221,1723,0,27,10,58
2025-11-08,24269,502221,2197,1,31,11,66
2025-11-09,24269,502221,2285,1,32,11,68
2025-11-10,24269,502221,2801,1,31,11,66
2025-11-11,24269,502221,2021,1,30,11,64
2025-11-12,24269,502221,1964,1,29,10,62
2025-11-13,24269,502221,1769,1,27,10,58
2025-11-14,24269,502221,1780,1,27,10,58
2025-11-15,24269,502221,4465,1,35,12,75
2025-11-16,24269,502221,3114,1,35,12,75
2025-11-17,24269,502221,2848,1,33,12,70
2025-11-18,24269,502221,2690,1,30,11,64
2025-11-19,24269,502221,2868,1,30,11,64
2025-11-20,24269,502221,4236,1,33,12,70
2025-11-21,24269,502221,4268,1,32,11,68
2025-11-22,24269,502221,3968,1,35,12,75
2025-11-23,24269,502221,4230,1,37,13,79
2025-11-24,24269,502221,3447,1,31,11,66
2025-11-25,24269,502221,3415,1,32,11,68
2025-11-26,24269,502221,3301,1,32,11,68
2025-11-27,24269,502221,2944,1,32,11,68
2025-11-28,24269,502221,1943,0,28,10,60
2025-11-29,24269,502221,2112,0,31,11,66
2025-11-30,24269,502221,3489,1,34,12,73
2025-11-01,24269,560271,102,0,9,3,20
2025-11-02,24269,560271,85,0,7,2,15
2025-11-03,24269,560271,61,0,7,2,15
2025-11-04,24269,560271,65,0,6,2,13
2025-11-05,24269,560271,82,0,6,2,13
2025-11-06,24269,560271,62,0,6,2,13
2025-11-07,24269,560271,59,0,6,2,13
2025-11-08,24269,560271,66,0,7,2,15
2025-11-09,24269,560271,121,0,8,3,17
2025-11-10,24269,560271,138,0,8,3,17
2025-11-11,24269,560271,98,0,9,3,20
2025-11-12,24269,560271,86,0,8,3,17
2025-11-13,24269,560271,82,0,7,2,15
2025-11-14,24269,560271,78,0,6,2,13
2025-11-15,24269,560271,118,0,7,2,15
2025-11-16,24269,560271,71,0,7,2,15
2025-11-17,24269,560271,65,0,6,2,13
2025-11-18,24269,560271,73,0,6,2,13
2025-11-19,24269,560271,61,0,5,2,11
2025-11-20,24269,560271,66,0,7,2,15
2025-11-21,24269,560271,62,0,7,2,15
2025-11-22,24269,560271,58,0,7,2,15
2025-11-23,24269,560271,67,0,7,2,15
2025-11-24,24269,560271,63,0,6,2,13
2025-11-25,24269,560271,58,0,6,2,13
2025-11-26,24269,560271,58,0,6,2,13
2025-11-27,24269,560271,55,0,6,2,13
2025-11-28,24269,560271,37,0,5,2,11
2025-11-29,24269,560271,41,0,4,1,9
2025-11-30,24269,560271,67,0,4,1,9
2025-11-01,24486,560271,349082,275,6820,2265,14863
2025-11-02,24486,560271,287137,227,6048,2008,13180
2025-11-03,24486,560271,251066,196,5516,1832,12021
2025-11-04,24486,560271,268299,207,5730,1903,12487
2025-11-05,24486,560271,338210,260,5995,1991,13065
2025-11-06,24486,560271,266673,206,6205,2060,13522
2025-11-07,24486,560271,253356,194,6223,2066,13562
2025-11-08,24486,560271,279118,217,6867,2280,14965
2025-11-09,24486,560271,324374,252,7412,2461,16153
2025-11-10,24486,560271,371763,284,7460,2477,16257
2025-11-11,24486,560271,282163,217,7680,2550,16737
2025-11-12,24486,560271,245246,192,7608,2526,16580
2025-11-13,24486,560271,222927,175,7116,2363,15508
2025-11-14,24486,560271,209586,164,6584,2186,14348
2025-11-15,24486,560271,323446,253,6802,2259,14823
2025-11-16,24486,560271,263761,209,6334,2103,13804
2025-11-17,24486,560271,238062,186,5581,1853,12163
2025-11-18,24486,560271,258331,196,5160,1713,11245
2025-11-19,24486,560271,216097,169,4792,1591,10443
2025-11-20,24486,560271,290836,224,5642,1873,12295
2025-11-21,24486,560271,284702,218,5803,1927,12646
2025-11-22,24486,560271,320475,249,6307,2094,13745
2025-11-23,24486,560271,362193,286,6669,2214,14534
2025-11-24,24486,560271,340008,261,6165,2047,13435
2025-11-25,24486,560271,320963,246,6146,2041,13394
2025-11-26,24486,560271,341633,261,6190,2055,13490
2025-11-27,24486,560271,326896,250,6127,2034,13352
2025-11-28,24486,560271,216571,168,5393,1791,11753
2025-11-29,24486,560271,234429,184,5831,1936,12707
2025-11-30,24486,560271,373242,293,6393,2123,13932
2025-11-01,24493,200181,1114,0,5,1,11
2025-11-02,24493,200181,996,0,4,1,9
2025-11-03,24493,200181,564,0,4,1,9
2025-11-04,24493,200181,553,0,4,1,9
2025-11-05,24493,200181,714,0,3,1,7
2025-11-06,24493,200181,554,0,4,1,9
2025-11-07,24493,200181,557,0,4,1,9
2025-11-08,24493,200181,637,0,4,1,9
2025-11-09,24493,200181,756,0,4,1,9
2025-11-10,24493,200181,814,0,5,1,11
2025-11-11,24493,200181,944,0,4,1,9
2025-11-12,24493,200181,957,0,5,1,11
2025-11-13,24493,200181,900,0,4,1,9
2025-11-14,24493,200181,905,0,4,1,9
2025-11-15,24493,200181,1184,0,4,1,9
2025-11-16,24493,200181,728,0,4,1,9
2025-11-17,24493,200181,614,0,4,1,9
2025-11-18,24493,200181,334,0,4,1,9
2025-11-19,24493,200181,328,0,3,1,7
2025-11-20,24493,200181,409,0,3,1,7
2025-11-21,24493,200181,385,0,3,1,7
2025-11-22,24493,200181,426,0,3,1,7
2025-11-23,24493,200181,368,0,4,1,9
2025-11-24,24493,200181,289,0,4,1,9
2025-11-25,24493,200181,301,0,4,1,9
2025-11-27,24493,200181,282,0,4,1,9
2025-11-28,24493,200181,240,0,4,1,9
2025-11-29,24493,200181,279,0,4,1,9
2025-11-30,24493,200181,314,0,4,1,9
2025-11-01,24493,210413,10,0,3,1,7
2025-11-02,24493,210413,12,0,4,1,9
2025-11-03,24493,210413,12,0,4,1,9
2025-11-04,24493,210413,13,0,4,1,9
2025-11-05,24493,210413,16,0,5,1,11
2025-11-06,24493,210413,10,0,5,1,11
2025-11-07,24493,210413,10,0,4,1,9
2025-11-08,24493,210413,10,0,4,1,9
2025-11-09,24493,210413,12,0,4,1,9
2025-11-10,24493,210413,19,0,4,1,9
2025-11-11,24493,210413,13,0,4,1,9
2025-11-12,24493,210413,10,0,4,1,9
2025-11-13,24493,210413,10,0,4,1,9
2025-11-14,24493,210413,10,0,4,1,9
2025-11-15,24493,210413,16,0,5,1,11
2025-11-16,24493,210413,12,0,5,1,11
2025-11-17,24493,210413,414,0,5,1,11
2025-11-18,24493,210413,450,0,5,1,11
2025-11-19,24493,210413,363,0,5,1,11
2025-11-20,24493,210413,500,0,5,1,11
2025-11-21,24493,210413,478,0,5,1,11
2025-11-22,24493,210413,479,0,6,2,14
2025-11-23,24493,210413,557,0,6,2,14
2025-11-24,24493,210413,59,0,6,2,14
2025-11-28,24493,210413,37,0,6,2,14
2025-11-29,24493,210413,37,0,5,1,11
2025-11-30,24493,210413,67,0,6,2,14
2025-11-27,24493,507515,1789,0,7,3,13
2025-11-28,24493,507515,1626,0,7,3,13
2025-11-29,24493,507515,1693,0,8,4,15
2025-11-30,24493,507515,2620,0,7,3,13
2025-11-04,24493,558873,0,0,1,0,2
2025-11-07,24493,558873,0,0,1,0,2
2025-11-11,24493,558873,0,0,1,0,2
2025-11-12,24493,558873,0,0,1,0,2
2025-11-16,24493,558873,0,0,2,1,5
2025-11-17,24493,558873,0,0,1,0,2
2025-11-18,24493,558873,0,0,1,0,2
2025-11-22,24493,558873,0,0,2,1,5
2025-11-23,24493,558873,0,0,1,0,2
2025-11-04,24493,560271,88,0,2,1,4
2025-11-07,24493,560271,81,0,2,1,4
2025-11-10,24493,560271,120,0,2,1,4
2025-11-13,24493,560271,27,0,2,1,4
2025-11-14,24493,560271,26,0,1,0,2
2025-11-15,24493,560271,41,0,1,0,2
2025-11-16,24493,560271,33,0,2,1,4
2025-11-20,24493,560271,38,0,2,1,4
2025-11-23,24493,560271,46,0,2,1,4
2025-11-24,24493,560271,44,0,2,1,4
2025-11-26,24493,560271,40,0,2,1,4
2025-11-27,24493,560271,38,0,2,1,4
2025-11-28,24493,560271,26,0,2,1,4
2025-11-29,24493,560271,28,0,2,1,4
2025-11-30,24493,560271,46,0,3,1,7
2025-11-01,2457,216424,100,0,5,1,13
2025-11-02,2457,216424,76,0,4,1,10
2025-11-03,2457,216424,72,0,4,1,10
2025-11-04,2457,216424,49,0,4,1,10
2025-11-05,2457,216424,67,0,4,1,10
2025-11-06,2457,216424,44,0,4,1,10
2025-11-07,2457,216424,43,0,4,1,10
2025-11-08,2457,216424,48,0,3,1,8
2025-11-09,2457,216424,51,0,3,1,8
2025-11-10,2457,216424,70,0,3,1,8
2025-11-11,2457,216424,49,0,3,1,8
2025-11-12,2457,216424,41,0,3,1,8
2025-11-13,2457,216424,39,0,2,1,5
2025-11-14,2457,216424,39,0,3,1,8
2025-11-15,2457,216424,69,0,3,1,8
2025-11-16,2457,216424,45,0,2,1,5
2025-11-17,2457,216424,37,0,3,1,8
2025-11-18,2457,216424,31,0,3,1,8
2025-11-19,2457,216424,29,0,3,1,8
2025-11-22,2457,216424,35,0,4,1,10
2025-11-23,2457,216424,37,0,4,1,10
2025-11-24,2457,216424,35,0,5,1,13
2025-11-25,2457,216424,40,0,5,1,13
2025-11-26,2457,216424,34,0,5,1,13
2025-11-27,2457,216424,32,0,5,1,13
2025-11-28,2457,216424,11,0,5,1,13
2025-11-29,2457,216424,12,0,6,2,15
2025-11-30,2457,216424,20,0,6,2,15
2025-11-01,2457,551180,675,0,14,5,30
2025-11-02,2457,551180,573,0,13,5,28
2025-11-03,2457,551180,320,0,12,4,26
2025-11-04,2457,551180,357,0,12,4,26
2025-11-05,2457,551180,429,0,12,4,26
2025-11-06,2457,551180,352,0,11,4,24
2025-11-07,2457,551180,93,0,10,4,22
2025-11-08,2457,551180,102,0,8,3,17
2025-11-09,2457,551180,111,0,8,3,17
2025-11-10,2457,551180,119,0,7,3,15
2025-11-11,2457,551180,96,0,6,2,13
2025-11-12,2457,551180,71,0,6,2,13
2025-11-13,2457,551180,67,0,7,3,15
2025-11-14,2457,551180,60,0,6,2,13
2025-11-15,2457,551180,389,0,7,3,15
2025-11-16,2457,551180,309,0,7,3,15
2025-11-17,2457,551180,282,0,7,3,15
2025-11-18,2457,551180,286,0,8,3,17
2025-11-19,2457,551180,278,0,7,3,15
2025-11-20,2457,551180,366,0,7,3,15
2025-11-21,2457,551180,258,0,7,3,15
2025-11-22,2457,551180,77,0,7,3,15
2025-11-23,2457,551180,81,0,8,3,17
2025-11-24,2457,551180,60,0,7,3,15
2025-11-25,2457,551180,77,0,7,3,15
2025-11-26,2457,551180,55,0,7,3,15
2025-11-27,2457,551180,54,0,7,3,15
2025-11-28,2457,551180,38,0,6,2,13
2025-11-29,2457,551180,42,0,6,2,13
2025-11-30,2457,551180,63,0,8,3,17
2025-11-01,24587,110365,567,0,38,11,86
2025-11-02,24587,110365,548,0,34,10,77
2025-11-03,24587,110365,546,0,33,10,75
2025-11-04,24587,110365,532,0,32,9,73
2025-11-05,24587,110365,489,0,32,9,73
2025-11-06,24587,110365,982,0,70,21,159
2025-11-07,24587,110365,1322,1,84,25,190
2025-11-08,24587,110365,1438,1,90,27,204
2025-11-09,24587,110365,1410,1,92,27,209
2025-11-10,24587,110365,1816,1,93,28,211
2025-11-11,24587,110365,1808,1,94,28,213
2025-11-12,24587,110365,1803,1,93,28,211
2025-11-13,24587,110365,1354,1,59,17,134
2025-11-14,24587,110365,1059,0,46,14,104
2025-11-15,24587,110365,915,0,49,15,111
2025-11-16,24587,110365,901,0,50,15,113
2025-11-17,24587,110365,547,0,47,14,107
2025-11-18,24587,110365,534,0,46,14,104
2025-11-19,24587,110365,509,0,47,14,107
2025-11-20,24587,110365,504,0,53,16,120
2025-11-21,24587,110365,457,0,54,16,122
2025-11-22,24587,110365,572,0,61,18,138
2025-11-23,24587,110365,569,0,66,20,150
2025-11-24,24587,110365,969,1,67,20,152
2025-11-25,24587,110365,964,1,68,20,154
2025-11-26,24587,110365,1065,1,74,22,168
2025-11-27,24587,110365,1283,1,81,24,184
2025-11-28,24587,110365,1396,1,74,22,168
2025-11-29,24587,110365,1408,1,74,22,168
2025-11-30,24587,110365,1633,1,78,23,177
2025-11-05,24587,402279,0,0,2,1,4
2025-11-06,24587,402279,0,0,1,0,2
2025-11-07,24587,402279,0,0,1,0,2
2025-11-13,24587,402279,0,0,1,0,2
2025-11-18,24587,402279,0,0,2,1,4
2025-11-23,24587,402279,0,0,1,0,2
2025-11-24,24587,402279,0,0,1,0,2
2025-11-25,24587,402279,0,0,1,0,2
2025-11-28,24587,402279,0,0,1,0,2
2025-11-01,24587,408789,48,0,3,1,7
2025-11-02,24587,408789,45,0,3,1,7
2025-11-03,24587,408789,43,0,3,1,7
2025-11-04,24587,408789,44,0,2,1,4
2025-11-05,24587,408789,58,0,3,1,7
2025-11-06,24587,408789,39,0,3,1,7
2025-11-07,24587,408789,39,0,3,1,7
2025-11-09,24587,408789,47,0,3,1,7
2025-11-11,24587,408789,44,0,3,1,7
2025-11-12,24587,408789,39,0,3,1,7
2025-11-13,24587,408789,38,0,3,1,7
2025-11-14,24587,408789,13,0,3,1,7
2025-11-15,24587,408789,19,0,3,1,7
2025-11-16,24587,408789,15,0,3,1,7
2025-11-17,24587,408789,15,0,3,1,7
2025-11-18,24587,408789,16,0,2,1,4
2025-11-19,24587,408789,13,0,3,1,7
2025-11-20,24587,408789,19,0,3,1,7
2025-11-21,24587,408789,19,0,3,1,7
2025-11-22,24587,408789,19,0,3,1,7
2025-11-23,24587,408789,23,0,3,1,7
2025-11-24,24587,408789,22,0,3,1,7
2025-11-25,24587,408789,22,0,3,1,7
2025-11-26,24587,408789,20,0,3,1,7
2025-11-27,24587,408789,19,0,3,1,7
2025-11-28,24587,408789,13,0,4,1,9
2025-11-29,24587,408789,13,0,4,1,9
2025-11-30,24587,408789,23,0,4,1,9
2025-11-01,24587,502835,3814,1,113,40,261
2025-11-02,24587,502835,2660,1,101,35,234
2025-11-03,24587,502835,2130,0,92,32,213
2025-11-04,24587,502835,2485,0,89,31,206
2025-11-05,24587,502835,3629,1,95,33,220
2025-11-06,24587,502835,2817,1,93,33,215
2025-11-07,24587,502835,3473,1,93,33,215
2025-11-08,24587,502835,3515,1,101,35,234
2025-11-09,24587,502835,3675,1,104,36,241
2025-11-10,24587,502835,5493,1,108,38,250
2025-11-11,24587,502835,4330,1,105,37,243
2025-11-12,24587,502835,4693,1,106,37,245
2025-11-13,24587,502835,4167,1,106,37,245
2025-11-14,24587,502835,3116,1,115,40,266
2025-11-15,24587,502835,7733,1,148,52,342
2025-11-16,24587,502835,5607,1,140,49,324
2025-11-17,24587,502835,5642,1,134,47,310
2025-11-18,24587,502835,5504,1,134,47,310
2025-11-19,24587,502835,4253,1,136,48,315
2025-11-20,24587,502835,6885,1,155,54,359
2025-11-21,24587,502835,6861,1,155,54,359
2025-11-22,24587,502835,5857,1,164,57,379
2025-11-23,24587,502835,6642,1,174,61,403
2025-11-24,24587,502835,6080,1,161,56,373
2025-11-25,24587,502835,6851,1,173,61,400
2025-11-26,24587,502835,12015,2,190,67,440
2025-11-27,24587,502835,15068,2,214,75,495
2025-11-28,24587,502835,9065,2,180,63,416
2025-11-29,24587,502835,10039,2,187,66,433
2025-11-30,24587,502835,15909,3,196,69,454
2025-11-01,24587,509434,3912,1,123,41,279
2025-11-02,24587,509434,4520,1,126,42,286
2025-11-03,24587,509434,3864,1,108,36,245
2025-11-04,24587,509434,4617,1,110,36,250
2025-11-05,24587,509434,6341,2,120,40,272
2025-11-06,24587,509434,4519,1,111,37,252
2025-11-07,24587,509434,4319,1,108,36,245
2025-11-08,24587,509434,4661,1,120,40,272
2025-11-09,24587,509434,4990,1,130,43,295
2025-11-10,24587,509434,5657,1,133,44,302
2025-11-11,24587,509434,3890,1,119,39,270
2025-11-12,24587,509434,3072,1,108,36,245
2025-11-13,24587,509434,2885,1,102,34,232
2025-11-14,24587,509434,2724,1,102,34,232
2025-11-15,24587,509434,5021,1,140,46,318
2025-11-16,24587,509434,3236,1,127,42,288
2025-11-17,24587,509434,2836,1,112,37,254
2025-11-18,24587,509434,2708,1,109,36,247
2025-11-19,24587,509434,2625,1,107,35,243
2025-11-20,24587,509434,4195,1,134,44,304
2025-11-21,24587,509434,3929,1,126,42,286
2025-11-22,24587,509434,5011,1,142,47,322
2025-11-23,24587,509434,5713,1,159,52,361
2025-11-24,24587,509434,5064,1,140,46,318
2025-11-25,24587,509434,5930,2,138,45,313
2025-11-26,24587,509434,7298,2,145,48,329
2025-11-27,24587,509434,7511,2,151,50,343
2025-11-28,24587,509434,5554,1,120,40,272
2025-11-29,24587,509434,5707,1,132,44,300
2025-11-30,24587,509434,9274,2,171,56,388
2025-11-01,24587,560271,40342,14,2759,916,6013
2025-11-02,24587,560271,35159,13,2398,796,5226
2025-11-03,24587,560271,30389,11,2194,729,4781
2025-11-04,24587,560271,32928,11,2166,719,4720
2025-11-05,24587,560271,40946,14,2208,733,4812
2025-11-06,24587,560271,31685,11,2238,743,4877
2025-11-07,24587,560271,29969,10,2194,729,4781
2025-11-08,24587,560271,32154,11,2334,775,5086
2025-11-09,24587,560271,37353,13,2412,801,5256
2025-11-10,24587,560271,42640,15,2235,742,4871
2025-11-11,24587,560271,32260,11,2120,704,4620
2025-11-12,24587,560271,28372,10,2010,667,4380
2025-11-13,24587,560271,26071,9,1959,650,4269
2025-11-14,24587,560271,25169,9,1962,651,4276
2025-11-15,24587,560271,39743,14,2228,740,4855
2025-11-16,24587,560271,31738,11,2265,752,4936
2025-11-17,24587,560271,29172,10,2138,710,4659
2025-11-18,24587,560271,31019,11,2172,721,4733
2025-11-19,24587,560271,25587,9,2108,700,4594
2025-11-20,24587,560271,34202,12,2327,773,5071
2025-11-21,24587,560271,33824,12,2264,752,4934
2025-11-22,24587,560271,37410,13,2437,809,5311
2025-11-23,24587,560271,42108,15,2547,846,5551
2025-11-24,24587,560271,40355,14,2350,780,5121
2025-11-25,24587,560271,38768,13,2367,786,5158
2025-11-26,24587,560271,44928,16,2471,820,5385
2025-11-27,24587,560271,45387,16,2519,836,5490
2025-11-28,24587,560271,29819,11,2187,726,4766
2025-11-29,24587,560271,32910,12,2292,761,4995
2025-11-30,24587,560271,52233,19,2437,809,5311
2025-11-02,24664,201925,280,0,5,1,11
2025-11-05,24664,201925,366,0,5,1,11
2025-11-06,24664,201925,294,0,5,1,11
2025-11-07,24664,201925,238,0,4,1,9
2025-11-11,24664,201925,269,0,4,1,9
2025-11-12,24664,201925,209,0,4,1,9
2025-11-16,24664,201925,214,0,4,1,9
2025-11-21,24664,201925,179,0,4,1,9
2025-11-22,24664,201925,174,0,4,1,9
2025-11-29,24664,201925,174,0,4,1,9
2025-11-04,24664,208532,181,0,3,1,7
2025-11-05,24664,208532,172,0,3,1,7
2025-11-06,24664,208532,128,0,3,1,7
2025-11-11,24664,208532,178,0,3,1,7
2025-11-13,24664,208532,112,0,3,1,7
2025-11-15,24664,208532,156,0,3,1,7
2025-11-16,24664,208532,156,0,2,1,5
2025-11-18,24664,208532,153,0,2,1,5
2025-11-19,24664,208532,115,0,2,1,5
2025-11-20,24664,208532,131,0,3,1,7
2025-11-21,24664,208532,131,0,3,1,7
2025-11-22,24664,208532,131,0,3,1,7
2025-11-23,24664,208532,124,0,3,1,7
2025-11-01,24664,301577,113,0,16,5,35
2025-11-02,24664,301577,86,0,15,5,33
2025-11-03,24664,301577,76,0,12,4,26
2025-11-04,24664,301577,73,0,13,4,28
2025-11-05,24664,301577,797,0,13,4,28
2025-11-06,24664,301577,575,0,13,4,28
2025-11-07,24664,301577,540,0,13,4,28
2025-11-08,24664,301577,613,0,15,5,33
2025-11-09,24664,301577,696,0,16,5,35
2025-11-10,24664,301577,841,0,16,5,35
2025-11-11,24664,301577,1095,0,16,5,35
2025-11-12,24664,301577,575,0,15,5,33
2025-11-13,24664,301577,567,0,15,5,33
2025-11-14,24664,301577,528,0,15,5,33
2025-11-15,24664,301577,882,0,15,5,33
2025-11-16,24664,301577,674,0,16,5,35
2025-11-17,24664,301577,1589,0,15,5,33
2025-11-18,24664,301577,1180,0,14,4,30
2025-11-19,24664,301577,1067,0,15,5,33
2025-11-20,24664,301577,1666,0,17,5,37
2025-11-21,24664,301577,1656,0,17,5,37
2025-11-22,24664,301577,1666,0,18,6,39
2025-11-23,24664,301577,2402,0,18,6,39
2025-11-24,24664,301577,1035,0,17,5,37
2025-11-25,24664,301577,1035,0,17,5,37
2025-11-26,24664,301577,1763,0,18,6,39
2025-11-27,24664,301577,1763,0,17,5,37
2025-11-28,24664,301577,1045,0,14,4,30
2025-11-29,24664,301577,1180,0,15,5,33
2025-11-30,24664,301577,1076,0,16,5,35
2025-11-01,24664,402279,824,1,27,10,59
2025-11-02,24664,402279,629,0,25,9,55
2025-11-03,24664,402279,539,0,23,8,50
2025-11-04,24664,402279,610,0,24,9,52
2025-11-05,24664,402279,739,1,23,8,50
2025-11-06,24664,402279,676,0,22,8,48
2025-11-07,24664,402279,621,0,21,7,46
2025-11-08,24664,402279,592,0,21,7,46
2025-11-09,24664,402279,776,0,20,7,44
2025-11-10,24664,402279,931,1,19,7,41
2025-11-11,24664,402279,678,0,19,7,41
2025-11-12,24664,402279,589,0,18,6,39
2025-11-13,24664,402279,493,0,17,6,37
2025-11-14,24664,402279,442,0,16,6,35
2025-11-15,24664,402279,561,0,15,5,33
2025-11-16,24664,402279,338,0,14,5,31
2025-11-17,24664,402279,287,0,13,5,28
2025-11-18,24664,402279,300,0,12,4,26
2025-11-19,24664,402279,280,0,12,4,26
2025-11-20,24664,402279,403,0,12,4,26
2025-11-21,24664,402279,279,0,12,4,26
2025-11-22,24664,402279,272,0,13,5,28
2025-11-23,24664,402279,280,0,13,5,28
2025-11-24,24664,402279,252,0,12,4,26
2025-11-25,24664,402279,321,0,13,5,28
2025-11-26,24664,402279,222,0,12,4,26
2025-11-27,24664,402279,212,0,14,5,31
2025-11-28,24664,402279,176,0,15,5,33
2025-11-29,24664,402279,166,0,16,6,35
2025-11-30,24664,402279,270,0,17,6,37
2025-11-01,24664,502835,50036,31,756,265,1749
2025-11-02,24664,502835,40031,27,660,231,1527
2025-11-03,24664,502835,33937,23,597,209,1381
2025-11-04,24664,502835,40842,26,593,208,1372
2025-11-05,24664,502835,56068,36,630,221,1458
2025-11-06,24664,502835,44289,29,608,213,1407
2025-11-07,24664,502835,38126,25,586,205,1356
2025-11-08,24664,502835,40518,27,627,220,1451
2025-11-09,24664,502835,43855,29,632,221,1462
2025-11-10,24664,502835,58218,35,643,225,1488
2025-11-11,24664,502835,44388,28,598,210,1384
2025-11-12,24664,502835,38056,25,582,204,1347
2025-11-13,24664,502835,31896,21,540,189,1249
2025-11-14,24664,502835,29948,19,534,187,1236
2025-11-15,24664,502835,50092,32,596,209,1379
2025-11-16,24664,502835,35021,23,565,198,1307
2025-11-17,24664,502835,32964,21,528,185,1222
2025-11-18,24664,502835,31809,20,523,183,1210
2025-11-19,24664,502835,29683,20,523,183,1210
2025-11-20,24664,502835,47307,29,602,211,1393
2025-11-21,24664,502835,48612,25,623,218,1442
2025-11-22,24664,502835,51269,26,693,243,1604
2025-11-23,24664,502835,52753,28,710,249,1643
2025-11-24,24664,502835,51418,26,683,239,1580
2025-11-25,24664,502835,54527,33,708,248,1638
2025-11-26,24664,502835,61166,33,750,263,1735
2025-11-27,24664,502835,62805,32,772,270,1786
2025-11-28,24664,502835,32314,22,637,223,1474
2025-11-29,24664,502835,34226,23,665,233,1539
2025-11-30,24664,502835,55473,37,711,249,1645
2025-11-01,24664,560271,145,0,6,2,13
2025-11-02,24664,560271,121,0,5,2,11
2025-11-03,24664,560271,110,0,4,1,9
2025-11-04,24664,560271,117,0,4,1,9
2025-11-05,24664,560271,148,0,4,1,9
2025-11-06,24664,560271,112,0,4,1,9
2025-11-07,24664,560271,107,0,5,2,11
2025-11-08,24664,560271,118,0,5,2,11
2025-11-09,24664,560271,139,0,5,2,11
2025-11-10,24664,560271,159,0,5,2,11
2025-11-12,24664,560271,103,0,5,2,11
2025-11-13,24664,560271,98,0,5,2,11
2025-11-15,24664,560271,149,0,4,1,9
2025-11-16,24664,560271,121,0,4,1,9
2025-11-17,24664,560271,110,0,3,1,7
2025-11-18,24664,560271,123,0,3,1,7
2025-11-19,24664,560271,103,0,3,1,7
2025-11-20,24664,560271,140,0,4,1,9
2025-11-21,24664,560271,133,0,4,1,9
2025-11-22,24664,560271,149,0,4,1,9
2025-11-23,24664,560271,169,0,4,1,9
2025-11-24,24664,560271,159,0,4,1,9
2025-11-25,24664,560271,147,0,5,2,11
2025-11-26,24664,560271,148,0,5,2,11
2025-11-27,24664,560271,140,0,4,1,9
2025-11-28,24664,560271,94,0,4,1,9
2025-11-29,24664,560271,104,0,4,1,9
2025-11-30,24664,560271,169,0,5,2,11
2025-11-01,24664,564895,92,0,2,1,5
2025-11-02,24664,564895,63,0,2,1,5
2025-11-03,24664,564895,58,0,2,1,5
2025-11-04,24664,564895,67,0,2,1,5
2025-11-07,24664,564895,68,0,2,1,5
2025-11-08,24664,564895,73,0,1,0,2
2025-11-10,24664,564895,96,0,2,1,5
2025-11-11,24664,564895,67,0,2,1,5
2025-11-13,24664,564895,59,0,1,0,2
2025-11-16,24664,564895,63,0,2,1,5
2025-11-17,24664,564895,58,0,1,0,2
2025-11-22,24664,564895,77,0,2,1,5
2025-11-24,24664,564895,76,0,2,1,5
2025-11-02,2500,551228,27,0,3,1,7
2025-11-04,2500,551228,28,0,3,1,7
2025-11-05,2500,551228,34,0,3,1,7
2025-11-06,2500,551228,26,0,3,1,7
2025-11-09,2500,551228,32,0,3,1,7
2025-11-17,2500,551228,23,0,2,1,5
2025-11-10,25329,100992,305,0,1,0,3
2025-11-15,25329,100992,1052,0,1,0,3
2025-11-18,25329,100992,770,0,1,0,3
2025-11-23,25329,100992,1044,0,1,0,3
2025-11-24,25329,100992,1039,0,2,0,6
2025-11-27,25329,100992,1035,0,3,0,8
2025-11-28,25329,100992,676,0,3,0,8
2025-11-29,25329,100992,709,0,3,0,8
2025-11-30,25329,100992,576,0,3,0,8
2025-11-03,25329,101020,14,0,2,1,5
2025-11-04,25329,101020,18,0,2,1,5
2025-11-06,25329,101020,19,0,2,1,5
2025-11-10,25329,101020,23,0,2,1,5
2025-11-14,25329,101020,14,0,2,1,5
2025-11-17,25329,101020,14,0,2,1,5
