date,shop,genre,predicted_sales,predicted_units,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-01-09,24587,560271,66644,24,3262,1083,7109
2024-01-10,24587,560271,67114,24,3211,1066,6998
2024-01-11,24587,560271,67889,24,3180,1056,6930
2024-01-12,24587,560271,64964,23,3056,1015,6660
2024-01-13,24587,560271,70241,25,3178,1055,6926
2024-01-14,24587,560271,82297,30,3330,1106,7257
2024-01-15,24587,560271,72234,26,2802,930,6106
2024-01-16,24587,560271,56868,21,2723,904,5934
2024-01-17,24587,560271,49675,18,2587,859,5638
2024-01-18,24587,560271,51248,18,2569,853,5599
2024-01-19,24587,560271,41473,15,2432,808,5300
2024-01-20,24587,560271,59616,22,2647,879,5769
2024-01-21,24587,560271,50280,19,2673,888,5825
2024-01-22,24587,560271,45454,17,2544,845,5544
2024-01-23,24587,560271,41140,15,2445,812,5328
2024-01-24,24587,560271,45635,17,2516,835,5483
2024-01-25,24587,560271,53896,20,2681,890,5843
2024-01-26,24587,560271,45396,16,2652,881,5779
2024-01-27,24587,560271,49739,18,2771,920,6039
2024-01-28,24587,560271,58007,21,2815,935,6135
2024-01-29,24587,560271,47026,17,2501,830,5450
2024-01-30,24587,560271,59017,21,2473,821,5389
2024-01-31,24587,560271,43394,16,2409,800,5250
2024-01-02,24609,304080,79,0,2,1,4
2024-01-03,24609,304080,76,0,3,1,6
2024-01-04,24609,304080,72,0,2,1,4
2024-01-05,24609,304080,77,0,2,1,4
2024-01-06,24609,304080,74,0,2,1,4
2024-01-08,24609,304080,75,0,2,1,4
2024-01-09,24609,304080,79,0,2,1,4
2024-01-10,24609,304080,88,0,3,1,6
2024-01-11,24609,304080,72,0,3,1,6
2024-01-12,24609,304080,67,0,3,1,6
2024-01-13,24609,304080,74,0,3,1,6
2024-01-14,24609,304080,82,0,3,1,6
2024-01-15,24609,304080,87,0,3,1,6
2024-01-16,24609,304080,62,0,3,1,6
2024-01-17,24609,304080,57,0,3,1,6
2024-01-18,24609,304080,55,0,3,1,6
2024-01-20,24609,304080,86,0,3,1,6
2024-01-21,24609,304080,61,0,3,1,6
2024-01-22,24609,304080,57,0,3,1,6
2024-01-24,24609,304080,60,0,3,1,6
2024-01-26,24609,304080,55,0,2,1,4
2024-01-27,24609,304080,60,0,2,1,4
2024-01-29,24609,304080,57,0,2,1,4
2024-01-30,24609,304080,92,0,2,1,4
2024-01-31,24609,304080,57,0,2,1,4
2024-01-11,24664,110365,18,0,7,2,16
2024-01-20,24664,110365,18,0,6,2,14
2024-01-25,24664,201925,43,0,2,1,4
2024-01-01,24664,502280,661,0,5,2,11
2024-01-02,24664,502280,633,0,6,2,13
2024-01-03,24664,502280,650,0,6,2,13
2024-01-05,24664,502280,680,0,6,2,13
2024-01-06,24664,502280,881,0,6,2,13
2024-01-07,24664,502280,890,0,6,2,13
2024-01-08,24664,502280,689,0,5,2,11
2024-01-09,24664,502280,864,0,5,2,11
2024-01-10,24664,502280,959,0,4,1,9
2024-01-11,24664,502280,772,0,4,1,9
2024-01-26,24664,502280,628,0,3,1,6
2024-01-27,24664,502280,541,0,2,1,4
2024-01-01,24664,502835,57213,46,877,307,2029
2024-01-02,24664,502835,55984,44,842,295,1948
2024-01-03,24664,502835,52689,44,858,301,1985
2024-01-04,24664,502835,56878,46,918,322,2124
2024-01-05,24664,502835,69488,54,934,327,2161
2024-01-06,24664,502835,61847,51,1095,384,2534
2024-01-07,24664,502835,67375,55,1162,407,2689
2024-01-08,24664,502835,63611,52,1156,405,2675
2024-01-09,24664,502835,64016,51,1176,412,2721
2024-01-10,24664,502835,81524,66,1207,423,2793
2024-01-11,24664,502835,72039,58,1237,433,2862
2024-01-12,24664,502835,67916,54,1235,433,2858
2024-01-13,24664,502835,67984,55,1320,462,3054
2024-01-14,24664,502835,72773,59,1344,471,3110
2024-01-15,24664,502835,88585,68,1213,425,2807
2024-01-16,24664,502835,75509,59,1174,411,2716
2024-01-17,24664,502835,64051,52,1170,410,2707
2024-01-18,24664,502835,54151,44,1112,390,2573
2024-01-19,24664,502835,51180,41,1092,383,2527
2024-01-20,24664,502835,85140,69,1270,445,2939
2024-01-21,24664,502835,63040,52,1210,424,2800
2024-01-22,24664,502835,58456,48,1127,395,2608
2024-01-23,24664,502835,52182,42,1056,370,2443
2024-01-24,24664,502835,53946,46,1044,366,2416
2024-01-25,24664,502835,76910,62,1091,382,2524
2024-01-26,24664,502835,72257,49,1045,366,2418
2024-01-27,24664,502835,76521,53,1094,383,2531
2024-01-28,24664,502835,78749,53,1076,377,2490
2024-01-29,24664,502835,66749,44,980,343,2268
2024-01-30,24664,502835,108332,67,1017,356,2353
2024-01-31,24664,502835,66497,45,968,339,2240
2024-01-01,24664,560271,495,0,5,2,11
2024-01-02,24664,560271,411,0,5,2,11
2024-01-03,24664,560271,339,0,4,1,9
2024-01-04,24664,560271,361,0,5,2,11
2024-01-05,24664,560271,341,0,5,2,11
2024-01-06,24664,560271,348,0,5,2,11
2024-01-07,24664,560271,390,0,6,2,13
2024-01-08,24664,560271,335,0,6,2,13
2024-01-09,24664,560271,308,0,6,2,13
2024-01-10,24664,560271,304,0,6,2,13
2024-01-11,24664,560271,309,0,5,2,11
2024-01-12,24664,560271,291,0,5,2,11
2024-01-13,24664,560271,294,0,5,2,11
2024-01-14,24664,560271,393,0,6,2,13
2024-01-15,24664,560271,341,0,5,2,11
2024-01-16,24664,560271,257,0,5,2,11
2024-01-17,24664,560271,227,0,4,1,9
2024-01-18,24664,560271,227,0,4,1,9
2024-01-19,24664,560271,185,0,5,2,11
2024-01-20,24664,560271,273,0,5,2,11
2024-01-21,24664,560271,232,0,5,2,11
2024-01-22,24664,560271,211,0,5,2,11
2024-01-23,24664,560271,189,0,5,2,11
2024-01-24,24664,560271,201,0,5,2,11
2024-01-25,24664,560271,231,0,6,2,13
2024-01-26,24664,560271,220,0,5,2,11
2024-01-27,24664,560271,238,0,5,2,11
2024-01-28,24664,560271,242,0,5,2,11
2024-01-29,24664,560271,195,0,5,2,11
2024-01-31,24664,560271,220,0,4,1,9
2024-01-02,24664,564895,67,0,2,1,5
2024-01-04,24664,564895,73,0,2,1,5
2024-01-05,24664,564895,82,0,2,1,5
2024-01-06,24664,564895,73,0,2,1,5
2024-01-07,24664,564895,79,0,2,1,5
2024-01-08,24664,564895,72,0,2,1,5
2024-01-09,24664,564895,67,0,2,1,5
2024-01-10,24664,564895,86,0,2,1,5
2024-01-15,24664,564895,87,0,2,1,5
2024-01-16,24664,564895,62,0,2,1,5
2024-01-17,24664,564895,53,0,2,1,5
2024-01-18,24664,564895,55,0,2,1,5
2024-01-19,24664,564895,52,0,2,1,5
2024-01-20,24664,564895,89,0,3,1,7
2024-01-21,24664,564895,58,0,3,1,7
2024-01-22,24664,564895,54,0,3,1,7
2024-01-23,24664,564895,51,0,3,1,7
2024-01-24,24664,564895,65,0,3,1,7
2024-01-25,24664,564895,89,0,3,1,7
2024-01-26,24664,564895,62,0,3,1,7
2024-01-27,24664,564895,67,0,3,1,7
2024-01-28,24664,564895,72,0,3,1,7
2024-01-29,24664,564895,54,0,3,1,7
2024-01-30,24664,564895,81,0,3,1,7
2024-01-31,24664,564895,53,0,3,1,7
2024-01-03,24672,101535,19,0,1,0,3
2024-01-04,24672,101535,21,0,1,0,3
2024-01-05,24672,101535,24,0,1,0,3
2024-01-06,24672,101535,19,0,1,0,3
2024-01-07,24672,101535,854,0,1,0,3
2024-01-18,24672,101535,1380,0,1,0,3
2024-01-21,24672,101535,1464,0,1,0,3
2024-01-25,24672,101535,2316,0,1,0,3
2024-01-26,24672,101535,1251,0,1,0,3
2024-01-01,24672,110409,260,0,5,2,13
2024-01-02,24672,110409,350,0,6,2,16
2024-01-03,24672,110409,260,0,5,2,13
2024-01-04,24672,110409,91,0,4,1,11
2024-01-05,24672,110409,128,0,5,2,13
2024-01-06,24672,110409,87,0,4,1,11
2024-01-07,24672,110409,83,0,5,2,13
2024-01-08,24672,110409,74,0,4,1,11
2024-01-09,24672,110409,99,0,5,2,13
2024-01-10,24672,110409,121,0,5,2,13
2024-01-11,24672,110409,75,0,3,1,8
2024-01-12,24672,110409,72,0,4,1,11
2024-01-13,24672,110409,72,0,4,1,11
2024-01-14,24672,110409,57,0,4,1,11
2024-01-15,24672,110409,83,0,4,1,11
2024-01-16,24672,110409,68,0,4,1,11
2024-01-17,24672,110409,51,0,4,1,11
2024-01-18,24672,110409,52,0,4,1,11
2024-01-19,24672,110409,50,0,3,1,8
2024-01-20,24672,110409,72,0,4,1,11
2024-01-21,24672,110409,57,0,4,1,11
2024-01-22,24672,110409,51,0,4,1,11
2024-01-23,24672,110409,68,0,4,1,11
2024-01-25,24672,110409,86,0,4,1,11
2024-01-26,24672,110409,50,0,3,1,8
2024-01-27,24672,110409,50,0,4,1,11
2024-01-29,24672,110409,51,0,3,1,8
2024-01-30,24672,110409,117,0,4,1,11
2024-01-31,24672,110409,51,0,2,1,5
2024-01-03,24672,201184,153,0,3,0,9
2024-01-04,24672,201184,59,0,3,0,9
2024-01-05,24672,201184,74,0,3,0,9
2024-01-06,24672,201184,63,0,3,0,9
2024-01-07,24672,201184,67,0,3,0,9
2024-01-08,24672,201184,62,0,3,0,9
2024-01-09,24672,201184,68,0,3,0,9
2024-01-10,24672,201184,80,0,4,1,13
2024-01-11,24672,201184,60,0,3,0,9
2024-01-12,24672,201184,58,0,3,0,9
2024-01-13,24672,201184,64,0,3,0,9
2024-01-14,24672,201184,60,0,3,0,9
2024-01-15,24672,201184,75,0,3,0,9
2024-01-16,24672,201184,381,0,2,0,6
2024-01-17,24672,201184,612,0,2,0,6
2024-01-18,24672,201184,913,0,2,0,6
2024-01-19,24672,201184,1158,0,2,0,6
2024-01-20,24672,201184,1734,0,3,0,9
2024-01-21,24672,201184,1327,0,2,0,6
2024-01-22,24672,201184,1221,0,3,0,9
2024-01-23,24672,201184,1046,0,3,0,9
2024-01-24,24672,201184,713,0,3,0,9
2024-01-25,24672,201184,627,0,3,0,9
2024-01-26,24672,201184,221,0,3,0,9
2024-01-27,24672,201184,241,0,3,0,9
2024-01-28,24672,201184,259,0,3,0,9
2024-01-29,24672,201184,233,0,3,0,9
2024-01-31,24672,201184,224,0,2,0,6
2024-01-01,24677,206440,1153,0,36,11,87
2024-01-02,24677,206440,1232,0,35,11,84
2024-01-03,24677,206440,1216,0,34,10,82
2024-01-04,24677,206440,1394,0,37,11,89
2024-01-05,24677,206440,1380,0,35,11,84
2024-01-06,24677,206440,1281,0,37,11,89
2024-01-07,24677,206440,1284,0,39,12,94
2024-01-08,24677,206440,894,0,36,11,87
2024-01-09,24677,206440,886,0,39,12,94
2024-01-10,24677,206440,1002,0,39,12,94
2024-01-11,24677,206440,990,0,39,12,94
2024-01-12,24677,206440,926,0,38,12,91
2024-01-13,24677,206440,917,0,39,12,94
2024-01-14,24677,206440,912,0,40,12,96
2024-01-15,24677,206440,861,0,35,11,84
2024-01-16,24677,206440,792,0,36,11,87
2024-01-17,24677,206440,824,0,35,11,84
2024-01-18,24677,206440,737,0,37,11,89
2024-01-19,24677,206440,697,0,37,11,89
2024-01-20,24677,206440,995,0,44,13,106
2024-01-21,24677,206440,1031,0,41,13,99
2024-01-22,24677,206440,1111,0,42,13,101
2024-01-23,24677,206440,1173,0,44,13,106
2024-01-24,24677,206440,1804,0,48,15,115
2024-01-25,24677,206440,2305,0,47,14,113
2024-01-26,24677,206440,1845,0,48,15,115
2024-01-27,24677,206440,1862,0,51,16,123
2024-01-28,24677,206440,1637,0,53,16,128
2024-01-29,24677,206440,1027,0,43,13,103
2024-01-30,24677,206440,1565,0,45,14,108
2024-01-31,24677,206440,951,0,42,13,101
2024-01-01,24677,206471,931,0,38,13,80
2024-01-02,24677,206471,759,0,38,13,80
2024-01-03,24677,206471,732,0,39,13,82
2024-01-04,24677,206471,711,0,41,14,86
2024-01-05,24677,206471,977,0,43,15,91
2024-01-06,24677,206471,707,0,45,15,95
2024-01-07,24677,206471,899,0,46,16,97
2024-01-08,24677,206471,733,0,46,16,97
2024-01-09,24677,206471,873,0,51,17,107
2024-01-10,24677,206471,947,0,52,18,110
2024-01-11,24677,206471,955,0,53,18,112
2024-01-12,24677,206471,926,0,54,18,114
2024-01-13,24677,206471,804,0,53,18,112
2024-01-14,24677,206471,682,0,55,19,116
2024-01-15,24677,206471,677,0,53,18,112
2024-01-16,24677,206471,629,0,55,19,116
2024-01-17,24677,206471,523,0,52,18,110
2024-01-18,24677,206471,419,0,55,19,116
2024-01-19,24677,206471,411,0,55,19,116
2024-01-20,24677,206471,420,0,56,19,118
2024-01-21,24677,206471,311,0,58,20,122
2024-01-22,24677,206471,274,0,59,20,124
2024-01-23,24677,206471,273,0,59,20,124
2024-01-24,24677,206471,554,0,62,21,131
2024-01-25,24677,206471,854,0,64,22,135
2024-01-26,24677,206471,736,0,68,23,143
2024-01-27,24677,206471,748,0,70,24,147
2024-01-28,24677,206471,785,0,72,25,152
2024-01-29,24677,206471,1014,0,67,23,141
2024-01-30,24677,206471,1469,0,68,23,143
2024-01-31,24677,206471,1154,0,68,23,143
2024-01-01,24867,205582,3152,0,44,13,103
2024-01-02,24867,205582,4643,0,42,12,98
2024-01-03,24867,205582,6744,0,42,12,98
2024-01-04,24867,205582,7057,0,42,12,98
2024-01-05,24867,205582,14671,1,40,12,94
2024-01-06,24867,205582,9479,1,38,11,89
2024-01-07,24867,205582,9889,1,40,12,94
2024-01-08,24867,205582,7860,0,41,12,96
2024-01-09,24867,205582,6111,0,41,12,96
2024-01-10,24867,205582,6809,0,44,13,103
2024-01-11,24867,205582,6112,0,46,14,108
2024-01-12,24867,205582,6388,0,49,14,115
2024-01-13,24867,205582,7072,0,52,15,122
2024-01-14,24867,205582,7440,0,62,18,145
2024-01-15,24867,205582,9690,0,61,18,143
2024-01-16,24867,205582,6989,0,59,17,138
2024-01-17,24867,205582,6900,0,57,17,133
2024-01-18,24867,205582,5923,0,55,16,129
2024-01-19,24867,205582,4530,0,52,15,122
2024-01-20,24867,205582,8768,0,53,16,124
2024-01-21,24867,205582,6383,0,43,13,101
2024-01-22,24867,205582,6798,0,41,12,96
2024-01-23,24867,205582,7337,0,45,13,105
2024-01-24,24867,205582,7245,0,52,15,122
2024-01-25,24867,205582,15635,1,59,17,138
2024-01-26,24867,205582,12733,1,65,19,152
2024-01-27,24867,205582,15906,1,76,22,178
2024-01-28,24867,205582,20608,1,85,25,199
2024-01-29,24867,205582,16160,1,90,26,210
2024-01-30,24867,205582,26299,1,90,26,210
2024-01-31,24867,205582,17230,1,81,24,189
2024-01-01,24867,205611,129807,5,187,62,401
2024-01-02,24867,205611,126477,5,174,58,373
2024-01-03,24867,205611,117504,5,160,53,343
2024-01-04,24867,205611,113044,5,153,51,328
2024-01-05,24867,205611,114729,5,147,49,315
2024-01-06,24867,205611,100342,5,147,49,315
2024-01-07,24867,205611,96756,4,148,49,317
2024-01-08,24867,205611,90684,4,157,52,336
2024-01-09,24867,205611,84283,4,160,53,343
2024-01-10,24867,205611,89965,5,165,55,354
2024-01-11,24867,205611,97560,5,171,57,366
2024-01-12,24867,205611,92763,5,174,58,373
2024-01-13,24867,205611,106845,5,176,59,377
2024-01-14,24867,205611,103766,5,182,61,390
2024-01-15,24867,205611,109239,5,182,61,390
2024-01-16,24867,205611,96588,5,188,63,403
2024-01-17,24867,205611,94382,5,184,61,394
2024-01-18,24867,205611,82768,4,180,60,386
2024-01-19,24867,205611,76173,4,180,60,386
2024-01-20,24867,205611,94139,4,174,58,373
2024-01-21,24867,205611,81057,4,172,57,369
2024-01-22,24867,205611,69628,3,177,59,379
2024-01-23,24867,205611,57835,2,169,56,362
2024-01-24,24867,205611,56597,2,174,58,373
2024-01-25,24867,205611,71520,3,176,59,377
2024-01-26,24867,205611,55408,2,182,61,390
2024-01-27,24867,205611,56088,2,193,64,414
2024-01-28,24867,205611,62518,3,200,67,429
2024-01-29,24867,205611,61334,3,202,67,433
2024-01-30,24867,205611,73122,3,202,67,433
2024-01-31,24867,205611,56813,3,190,63,407
2024-01-01,24867,551228,360,0,8,3,18
2024-01-02,24867,551228,373,0,7,2,16
2024-01-03,24867,551228,366,0,6,2,14
2024-01-04,24867,551228,352,0,6,2,14
2024-01-05,24867,551228,356,0,5,2,12
2024-01-06,24867,551228,367,0,6,2,14
2024-01-07,24867,551228,419,0,7,2,16
2024-01-08,24867,551228,360,0,6,2,14
2024-01-09,24867,551228,373,0,6,2,14
2024-01-10,24867,551228,397,0,5,2,12
2024-01-11,24867,551228,235,0,5,2,12
2024-01-12,24867,551228,220,0,5,2,12
2024-01-13,24867,551228,244,0,7,2,16
2024-01-14,24867,551228,279,0,8,3,18
2024-01-15,24867,551228,260,0,7,2,16
2024-01-16,24867,551228,222,0,7,2,16
2024-01-17,24867,551228,189,0,6,2,14
2024-01-18,24867,551228,194,0,7,2,16
2024-01-19,24867,551228,175,0,6,2,14
2024-01-20,24867,551228,265,0,5,2,12
2024-01-21,24867,551228,212,0,5,2,12
2024-01-22,24867,551228,187,0,4,1,9
2024-01-23,24867,551228,192,0,4,1,9
2024-01-24,24867,551228,218,0,4,1,9
2024-01-25,24867,551228,254,0,4,1,9
2024-01-26,24867,551228,198,0,4,1,9
2024-01-27,24867,551228,219,0,5,2,12
2024-01-28,24867,551228,247,0,6,2,14
2024-01-29,24867,551228,187,0,5,2,12
2024-01-31,24867,551228,122,0,6,2,14
2024-01-01,24867,551732,2891,1,41,15,92
2024-01-02,24867,551732,2706,1,40,14,89
2024-01-03,24867,551732,2912,1,38,13,85
2024-01-04,24867,551732,2852,1,36,13,81
2024-01-05,24867,551732,3624,1,32,11,72
2024-01-06,24867,551732,3240,1,32,11,72
2024-01-07,24867,551732,3506,1,31,11,69
2024-01-08,24867,551732,2573,1,32,11,72
2024-01-09,24867,551732,2285,1,33,12,74
2024-01-10,24867,551732,3231,1,33,12,74
2024-01-11,24867,551732,2195,1,33,12,74
2024-01-12,24867,551732,2048,0,33,12,74
2024-01-13,24867,551732,2237,0,33,12,74
2024-01-14,24867,551732,2257,0,37,13,83
2024-01-15,24867,551732,2695,1,40,14,89
2024-01-16,24867,551732,3142,1,39,14,87
2024-01-17,24867,551732,3519,1,39,14,87
2024-01-18,24867,551732,3096,1,39,14,87
2024-01-19,24867,551732,2875,0,38,13,85
2024-01-20,24867,551732,5402,1,41,15,92
2024-01-21,24867,551732,4784,1,43,15,96
2024-01-22,24867,551732,4183,1,41,15,92
2024-01-23,24867,551732,3176,0,42,15,94
2024-01-24,24867,551732,2636,0,49,17,110
2024-01-25,24867,551732,4580,1,60,21,134
2024-01-26,24867,551732,2796,0,72,26,161
2024-01-27,24867,551732,3196,0,86,30,192
2024-01-28,24867,551732,3345,1,92,33,206
2024-01-29,24867,551732,2742,1,97,34,217
2024-01-30,24867,551732,4687,1,108,38,242
2024-01-31,24867,551732,2771,1,102,36,228
2024-01-01,24867,551736,6255,1,80,27,187
2024-01-02,24867,551736,6039,1,71,24,166
2024-01-03,24867,551736,5915,1,66,23,155
2024-01-04,24867,551736,5796,2,66,23,155
2024-01-05,24867,551736,6335,2,60,21,141
2024-01-06,24867,551736,5507,2,58,20,136
2024-01-07,24867,551736,6130,2,57,20,134
2024-01-08,24867,551736,5345,2,61,21,143
2024-01-09,24867,551736,4783,1,65,22,152
2024-01-10,24867,551736,5726,2,68,23,159
2024-01-11,24867,551736,4422,1,65,22,152
2024-01-12,24867,551736,4028,1,64,22,150
2024-01-13,24867,551736,4628,1,64,22,150
2024-01-14,24867,551736,5173,1,68,23,159
2024-01-15,24867,551736,5977,1,70,24,164
2024-01-16,24867,551736,4634,1,74,25,173
2024-01-17,24867,551736,4151,1,74,25,173
2024-01-18,24867,551736,3661,1,73,25,171
2024-01-19,24867,551736,3311,1,73,25,171
2024-01-20,24867,551736,5538,2,74,25,173
2024-01-21,24867,551736,3762,1,71,24,166
2024-01-22,24867,551736,3409,1,72,25,169
2024-01-23,24867,551736,2993,1,70,24,164
2024-01-24,24867,551736,3473,1,74,25,173
2024-01-25,24867,551736,4777,1,90,31,211
2024-01-26,24867,551736,3735,1,115,39,269
2024-01-27,24867,551736,4954,1,124,42,291
2024-01-28,24867,551736,5812,2,130,45,305
2024-01-29,24867,551736,5465,2,132,45,309
2024-01-30,24867,551736,8419,2,135,46,316
2024-01-31,24867,551736,5102,1,129,44,302
2024-01-01,24867,563689,62563,2,82,25,178
2024-01-02,24867,563689,38335,2,76,23,165
2024-01-03,24867,563689,35850,1,70,21,152
2024-01-04,24867,563689,32597,1,70,21,152
2024-01-05,24867,563689,39865,1,69,21,150
2024-01-06,24867,563689,29876,1,67,20,146
2024-01-07,24867,563689,31879,1,68,20,148
2024-01-08,24867,563689,26549,1,71,21,154
2024-01-09,24867,563689,24513,1,71,21,154
2024-01-10,24867,563689,37171,1,74,22,161
2024-01-11,24867,563689,23372,1,74,22,161
2024-01-12,24867,563689,23326,1,78,23,169
2024-01-13,24867,563689,28958,1,83,25,180
2024-01-14,24867,563689,36450,1,88,26,191
2024-01-15,24867,563689,57115,2,93,28,202
2024-01-16,24867,563689,43647,2,101,30,219
2024-01-17,24867,563689,42063,1,102,31,222
2024-01-18,24867,563689,37832,1,100,30,217
2024-01-19,24867,563689,37841,1,98,29,213
2024-01-20,24867,563689,58409,2,93,28,202
2024-01-21,24867,563689,37202,1,90,27,196
2024-01-22,24867,563689,33430,1,90,27,196
2024-01-23,24867,563689,23187,1,87,26,189
2024-01-24,24867,563689,25338,1,90,27,196
2024-01-25,24867,563689,39480,1,96,29,209
2024-01-26,24867,563689,28633,1,104,31,226
2024-01-27,24867,563689,30787,1,111,33,241
2024-01-28,24867,563689,42036,1,128,38,278
2024-01-29,24867,563689,40979,1,140,42,304
2024-01-30,24867,563689,64139,2,140,42,304
2024-01-31,24867,563689,38678,1,132,39,287
2024-01-01,24931,100487,456,0,13,4,29
2024-01-02,24931,100487,445,0,11,3,25
2024-01-03,24931,100487,486,0,12,4,27
2024-01-04,24931,100487,471,0,11,3,25
2024-01-05,24931,100487,640,0,12,4,27
2024-01-06,24931,100487,510,0,13,4,29
2024-01-07,24931,100487,517,0,12,4,27
2024-01-08,24931,100487,317,0,12,4,27
2024-01-09,24931,100487,327,0,13,4,29
2024-01-10,24931,100487,478,0,13,4,29
2024-01-11,24931,100487,347,0,12,4,27
2024-01-12,24931,100487,337,0,10,3,23
2024-01-13,24931,100487,376,0,10,3,23
2024-01-14,24931,100487,331,0,10,3,23
2024-01-15,24931,100487,384,0,12,4,27
2024-01-16,24931,100487,284,0,11,3,25
2024-01-17,24931,100487,286,0,11,3,25
2024-01-18,24931,100487,224,0,12,4,27
2024-01-19,24931,100487,158,0,12,4,27
2024-01-20,24931,100487,258,0,12,4,27
2024-01-21,24931,100487,178,0,13,4,29
2024-01-22,24931,100487,157,0,11,3,25
2024-01-23,24931,100487,154,0,10,3,23
2024-01-24,24931,100487,183,0,11,3,25
2024-01-25,24931,100487,176,0,11,3,25
2024-01-26,24931,100487,128,0,11,3,25
2024-01-27,24931,100487,143,0,11,3,25
2024-01-28,24931,100487,357,0,10,3,23
2024-01-29,24931,100487,289,0,11,3,25
2024-01-30,24931,100487,403,0,10,3,23
2024-01-31,24931,100487,308,0,10,3,23
2024-01-02,24931,110365,10,0,1,0,2
2024-01-04,24931,110365,10,0,1,0,2
2024-01-05,24931,110365,10,0,1,0,2
2024-01-06,24931,110365,9,0,1,0,2
2024-01-07,24931,110365,9,0,1,0,2
2024-01-13,24931,110365,9,0,1,0,2
2024-01-21,24931,110365,9,0,1,0,2
2024-01-22,24931,110365,9,0,1,0,2
2024-01-23,24931,110365,9,0,1,0,2
2024-01-25,24931,110365,9,0,1,0,2
2024-01-31,24931,110365,9,0,1,0,2
2024-01-01,24931,207288,982,0,17,6,36
2024-01-02,24931,207288,298,0,15,5,32
2024-01-03,24931,207288,304,0,16,6,34
2024-01-04,24931,207288,299,0,16,6,34
2024-01-05,24931,207288,720,0,15,5,32
2024-01-06,24931,207288,614,0,16,6,34
2024-01-07,24931,207288,683,0,16,6,34
2024-01-08,24931,207288,1023,0,15,5,32
2024-01-09,24931,207288,968,0,16,6,34
2024-01-10,24931,207288,1636,0,17,6,36
2024-01-11,24931,207288,1273,0,18,7,38
2024-01-12,24931,207288,969,0,17,6,36
2024-01-13,24931,207288,984,0,17,6,36
2024-01-14,24931,207288,1114,0,19,7,40
2024-01-15,24931,207288,870,0,18,7,38
2024-01-16,24931,207288,624,0,19,7,40
2024-01-17,24931,207288,365,0,18,7,38
2024-01-18,24931,207288,387,0,17,6,36
2024-01-19,24931,207288,343,0,18,7,38
2024-01-20,24931,207288,503,0,20,7,42
2024-01-21,24931,207288,410,0,19,7,40
2024-01-22,24931,207288,324,0,18,7,38
2024-01-23,24931,207288,221,0,17,6,36
2024-01-24,24931,207288,236,0,18,7,38
2024-01-25,24931,207288,774,0,26,9,55
2024-01-26,24931,207288,909,0,25,9,53
2024-01-27,24931,207288,1637,0,28,10,59
2024-01-28,24931,207288,1846,0,28,10,59
2024-01-29,24931,207288,1615,0,28,10,59
2024-01-30,24931,207288,2108,0,26,9,55
2024-01-31,24931,207288,1561,0,25,9,53
2024-01-05,24931,216424,188,0,1,0,3
2024-01-10,24931,216424,200,0,1,0,3
2024-01-29,24931,216424,133,0,1,0,3
2024-01-01,24931,560271,727,0,6,2,13
2024-01-02,24931,560271,678,0,5,2,11
2024-01-03,24931,560271,679,0,6,2,13
2024-01-04,24931,560271,647,0,6,2,13
2024-01-05,24931,560271,618,0,5,2,11
2024-01-06,24931,560271,684,0,5,2,11
2024-01-07,24931,560271,804,0,5,2,11
2024-01-08,24931,560271,300,0,4,1,9
2024-01-09,24931,560271,279,0,5,2,11
2024-01-10,24931,560271,280,0,4,1,9
2024-01-11,24931,560271,267,0,5,2,11
2024-01-12,24931,560271,255,0,5,2,11
2024-01-13,24931,560271,1812,0,5,2,11
2024-01-14,24931,560271,2131,0,6,2,13
2024-01-15,24931,560271,1868,0,5,2,11
2024-01-16,24931,560271,1426,0,5,2,11
2024-01-17,24931,560271,1274,0,6,2,13
2024-01-18,24931,560271,1430,0,5,2,11
2024-01-19,24931,560271,1182,0,5,2,11
2024-01-20,24931,560271,678,0,6,2,13
2024-01-21,24931,560271,563,0,7,2,15
2024-01-22,24931,560271,519,0,6,2,13
2024-01-23,24931,560271,491,0,6,2,13
2024-01-24,24931,560271,552,0,6,2,13
2024-01-25,24931,560271,642,0,5,2,11
2024-01-26,24931,560271,508,0,5,2,11
2024-01-27,24931,560271,555,0,4,1,9
2024-01-28,24931,560271,640,0,3,1,7
2024-01-29,24931,560271,519,0,3,1,7
2024-01-30,24931,560271,672,0,3,1,7
2024-01-01,24974,201184,733,0,2,0,6
2024-01-02,24974,201184,1580,0,2,0,6
2024-01-03,24974,201184,1329,0,2,0,6
2024-01-04,24974,201184,1400,0,2,0,6
2024-01-01,24974,214099,5726,5,39,12,96
2024-01-02,24974,214099,5471,5,37,12,91
2024-01-03,24974,214099,4870,5,37,12,91
2024-01-04,24974,214099,4812,5,39,12,96
2024-01-05,24974,214099,6626,7,37,12,91
2024-01-01,24974,214781,13163,3,5,2,11
2024-01-02,24974,214781,12263,3,4,1,9
2024-01-03,24974,214781,11567,3,4,1,9
2024-01-04,24974,214781,11115,2,4,1,9
2024-01-05,24974,214781,12923,3,5,2,11
2024-01-06,24974,214781,12193,3,4,1,9
2024-01-01,24974,564647,4315,1,11,3,32
2024-01-02,24974,564647,4436,1,10,2,29
2024-01-03,24974,564647,3737,1,10,2,29
2024-01-04,24974,564647,3552,1,10,2,29
2024-01-05,24974,564647,5795,2,12,3,34
2024-01-01,25445,205272,105,0,1,0,2
2024-01-04,25445,205272,103,0,1,0,2
