date,shop,genre,predicted_sales,predicted_page_views
2026-01-17,16765,502221,427,2
2026-01-19,16765,502221,402,2
2026-01-20,16765,502221,591,2
2026-01-21,16765,502221,400,2
2026-01-22,16765,502221,376,3
2026-01-23,16765,502221,379,4
2026-01-25,16765,502221,646,5
2026-01-26,16765,502221,434,4
2026-01-27,16765,502221,420,5
2026-01-29,16765,502221,405,4
2026-01-30,16765,502221,572,5
2026-01-31,16765,502221,427,4
2026-01-01,16765,551180,1330,11
2026-01-02,16765,551180,1256,10
2026-01-03,16765,551180,1357,10
2026-01-04,16765,551180,1459,10
2026-01-05,16765,551180,1594,10
2026-01-06,16765,551180,1499,10
2026-01-07,16765,551180,977,10
2026-01-08,16765,551180,706,11
2026-01-09,16765,551180,1317,13
2026-01-10,16765,551180,1696,15
2026-01-11,16765,551180,1541,17
2026-01-12,16765,551180,1314,17
2026-01-13,16765,551180,1065,17
2026-01-14,16765,551180,1305,17
2026-01-15,16765,551180,1466,17
2026-01-16,16765,551180,884,15
2026-01-17,16765,551180,808,14
2026-01-18,16765,551180,863,14
2026-01-19,16765,551180,758,12
2026-01-20,16765,551180,1231,13
2026-01-21,16765,551180,750,12
2026-01-22,16765,551180,1114,11
2026-01-23,16765,551180,1586,11
2026-01-24,16765,551180,1958,12
2026-01-25,16765,551180,2525,13
2026-01-26,16765,551180,3133,13
2026-01-27,16765,551180,2869,12
2026-01-28,16765,551180,3093,13
2026-01-29,16765,551180,2589,12
2026-01-30,16765,551180,1982,12
2026-01-31,16765,551180,1631,12
2026-01-01,16765,558846,67150,433
2026-01-02,16765,558846,64431,413
2026-01-03,16765,558846,63481,440
2026-01-04,16765,558846,70777,475
2026-01-05,16765,558846,63997,454
2026-01-06,16765,558846,65963,465
2026-01-07,16765,558846,71137,486
2026-01-08,16765,558846,76754,483
2026-01-09,16765,558846,79254,492
2026-01-10,16765,558846,83605,548
2026-01-11,16765,558846,95710,608
2026-01-12,16765,558846,86897,563
2026-01-13,16765,558846,87608,576
2026-01-14,16765,558846,86879,572
2026-01-15,16765,558846,77358,502
2026-01-16,16765,558846,68104,513
2026-01-17,16765,558846,70768,562
2026-01-18,16765,558846,80785,636
2026-01-19,16765,558846,65903,564
2026-01-20,16765,558846,84935,567
2026-01-21,16765,558846,71073,546
2026-01-22,16765,558846,70477,540
2026-01-23,16765,558846,59623,489
2026-01-24,16765,558846,64232,478
2026-01-25,16765,558846,87188,497
2026-01-26,16765,558846,73133,465
2026-01-27,16765,558846,73088,462
2026-01-28,16765,558846,70942,466
2026-01-29,16765,558846,74164,456
2026-01-30,16765,558846,87808,474
2026-01-31,16765,558846,72293,494
2026-01-01,16765,558873,104855,656
2026-01-02,16765,558873,99569,684
2026-01-03,16765,558873,99538,712
2026-01-04,16765,558873,102685,734
2026-01-05,16765,558873,104914,764
2026-01-06,16765,558873,137901,792
2026-01-07,16765,558873,168610,814
2026-01-08,16765,558873,187687,844
2026-01-09,16765,558873,176604,848
2026-01-10,16765,558873,179780,849
2026-01-11,16765,558873,195351,868
2026-01-12,16765,558873,212793,885
2026-01-13,16765,558873,197518,894
2026-01-14,16765,558873,167503,868
2026-01-15,16765,558873,159048,781
2026-01-16,16765,558873,143121,775
2026-01-17,16765,558873,151921,856
2026-01-18,16765,558873,161525,880
2026-01-19,16765,558873,140233,816
2026-01-20,16765,558873,165638,799
2026-01-21,16765,558873,137403,787
2026-01-22,16765,558873,121910,789
2026-01-23,16765,558873,89813,727
2026-01-24,16765,558873,98328,669
2026-01-25,16765,558873,115354,704
2026-01-26,16765,558873,101260,678
2026-01-27,16765,558873,111278,682
2026-01-28,16765,558873,107077,686
2026-01-29,16765,558873,106185,695
2026-01-30,16765,558873,146515,719
2026-01-31,16765,558873,116158,772
2026-01-01,16914,205582,322,2
2026-01-03,16914,205582,1780,2
2026-01-04,16914,205582,1819,2
2026-01-05,16914,205582,2165,2
2026-01-06,16914,205582,1309,3
2026-01-07,16914,205582,1300,3
2026-01-09,16914,205582,1389,2
2026-01-10,16914,205582,2689,2
2026-01-11,16914,205582,336,2
2026-01-12,16914,205582,274,2
2026-01-14,16914,205582,270,2
2026-01-15,16914,205582,481,2
2026-01-16,16914,205582,289,2
2026-01-17,16914,205582,320,1
2026-01-18,16914,205582,336,2
2026-01-20,16914,205582,445,2
2026-01-21,16914,205582,1540,2
2026-01-22,16914,205582,1637,3
2026-01-23,16914,205582,1645,4
2026-01-24,16914,205582,1821,5
2026-01-25,16914,205582,3411,7
2026-01-26,16914,205582,1664,7
2026-01-27,16914,205582,1652,8
2026-01-28,16914,205582,565,10
2026-01-29,16914,205582,601,14
2026-01-30,16914,205582,1014,17
2026-01-31,16914,205582,669,16
2026-01-01,16914,207288,97,3
2026-01-02,16914,207288,93,3
2026-01-03,16914,207288,99,3
2026-01-04,16914,207288,112,3
2026-01-05,16914,207288,92,3
2026-01-07,16914,207288,70,3
2026-01-09,16914,207288,66,3
2026-01-10,16914,207288,89,3
2026-01-11,16914,207288,79,3
2026-01-12,16914,207288,28,3
2026-01-13,16914,207288,27,3
2026-01-14,16914,207288,27,3
2026-01-15,16914,207288,34,3
2026-01-16,16914,207288,25,3
2026-01-17,16914,207288,25,3
2026-01-18,16914,207288,31,3
2026-01-19,16914,207288,26,3
2026-01-21,16914,207288,25,3
2026-01-22,16914,207288,25,3
2026-01-23,16914,207288,24,3
2026-01-25,16914,207288,40,4
2026-01-26,16914,207288,27,3
2026-01-28,16914,207288,26,3
2026-01-29,16914,207288,26,3
2026-01-30,16914,207288,32,2
2026-01-01,16914,301577,543,11
2026-01-02,16914,301577,137,11
2026-01-03,16914,301577,613,12
2026-01-04,16914,301577,692,13
2026-01-05,16914,301577,671,14
2026-01-06,16914,301577,584,13
2026-01-07,16914,301577,540,14
2026-01-08,16914,301577,533,14
2026-01-09,16914,301577,502,14
2026-01-10,16914,301577,157,14
2026-01-11,16914,301577,163,15
2026-01-12,16914,301577,145,14
2026-01-13,16914,301577,137,12
2026-01-14,16914,301577,137,11
2026-01-15,16914,301577,147,10
2026-01-16,16914,301577,106,10
2026-01-17,16914,301577,111,11
2026-01-18,16914,301577,134,12
2026-01-19,16914,301577,111,10
2026-01-20,16914,301577,149,11
2026-01-21,16914,301577,106,11
2026-01-22,16914,301577,105,11
2026-01-23,16914,301577,79,11
2026-01-24,16914,301577,94,12
2026-01-25,16914,301577,141,13
2026-01-26,16914,301577,94,13
2026-01-27,16914,301577,90,13
2026-01-28,16914,301577,90,13
2026-01-29,16914,301577,89,14
2026-01-30,16914,301577,109,15
2026-01-31,16914,301577,64,15
2026-01-01,16914,502221,1133,8
2026-01-02,16914,502221,1143,7
2026-01-03,16914,502221,1314,9
2026-01-04,16914,502221,1392,10
2026-01-05,16914,502221,1322,9
2026-01-06,16914,502221,1181,9
2026-01-07,16914,502221,1220,10
2026-01-08,16914,502221,1133,9
2026-01-09,16914,502221,1143,8
2026-01-10,16914,502221,1392,9
2026-01-11,16914,502221,1392,9
2026-01-12,16914,502221,1141,9
2026-01-13,16914,502221,1100,9
2026-01-14,16914,502221,1136,8
2026-01-15,16914,502221,1136,7
2026-01-16,16914,502221,820,7
2026-01-17,16914,502221,856,9
2026-01-18,16914,502221,920,9
2026-01-19,16914,502221,806,8
2026-01-20,16914,502221,1186,8
2026-01-21,16914,502221,803,8
2026-01-22,16914,502221,755,8
2026-01-23,16914,502221,760,8
2026-01-24,16914,502221,851,9
2026-01-25,16914,502221,1190,10
2026-01-26,16914,502221,799,9
2026-01-27,16914,502221,774,9
2026-01-28,16914,502221,797,9
2026-01-29,16914,502221,746,8
2026-01-30,16914,502221,1053,8
2026-01-31,16914,502221,786,8
2026-01-01,16914,502280,420,2
2026-01-02,16914,502280,427,2
2026-01-03,16914,502280,479,2
2026-01-04,16914,502280,391,2
2026-01-05,16914,502280,241,2
2026-01-07,16914,502280,172,2
2026-01-08,16914,502280,159,2
2026-01-09,16914,502280,162,2
2026-01-10,16914,502280,204,2
2026-01-11,16914,502280,203,3
2026-01-12,16914,502280,173,3
2026-01-13,16914,502280,168,3
2026-01-14,16914,502280,172,3
2026-01-15,16914,502280,177,3
2026-01-16,16914,502280,134,3
2026-01-17,16914,502280,137,3
2026-01-18,16914,502280,162,4
2026-01-19,16914,502280,131,3
2026-01-20,16914,502280,187,3
2026-01-23,16914,502280,125,3
2026-01-24,16914,502280,149,3
2026-01-25,16914,502280,228,3
2026-01-27,16914,502280,138,3
2026-01-30,16914,502280,180,2
2026-01-01,16914,560271,1519,4
2026-01-02,16914,560271,1289,4
2026-01-03,16914,560271,1427,4
2026-01-05,16914,560271,1421,4
2026-01-06,16914,560271,1324,4
2026-01-07,16914,560271,1328,4
2026-01-09,16914,560271,1207,4
2026-01-10,16914,560271,1336,4
2026-01-11,16914,560271,1572,5
2026-01-12,16914,560271,1741,5
2026-01-13,16914,560271,1528,5
2026-01-14,16914,560271,1533,5
2026-01-15,16914,560271,1417,5
2026-01-16,16914,560271,1345,5
2026-01-17,16914,560271,1309,6
2026-01-18,16914,560271,1780,6
2026-01-19,16914,560271,1144,5
2026-01-20,16914,560271,1481,5
2026-01-21,16914,560271,1083,4
2026-01-22,16914,560271,1042,4
2026-01-23,16914,560271,1306,4
2026-01-24,16914,560271,1587,4
2026-01-25,16914,560271,2279,4
2026-01-26,16914,560271,1676,4
2026-01-27,16914,560271,1504,4
2026-01-28,16914,560271,1508,4
2026-01-29,16914,560271,1445,4
2026-01-30,16914,560271,1804,4
2026-01-31,16914,560271,1452,4
2026-01-04,16961,216424,7577,5
2026-01-05,16961,216424,6924,4
2026-01-06,16961,216424,5995,4
2026-01-07,16961,216424,5691,5
2026-01-08,16961,216424,5186,4
2026-01-09,16961,216424,5094,5
2026-01-10,16961,216424,5317,5
2026-01-11,16961,216424,5757,6
2026-01-12,16961,216424,5472,7
2026-01-13,16961,216424,4802,7
2026-01-14,16961,216424,4481,6
2026-01-15,16961,216424,5328,6
2026-01-16,16961,216424,3516,5
2026-01-17,16961,216424,3345,6
2026-01-18,16961,216424,1909,5
2026-01-19,16961,216424,1826,4
2026-01-20,16961,216424,2724,5
2026-01-21,16961,216424,3223,5
2026-01-22,16961,216424,3012,6
2026-01-23,16961,216424,4425,6
2026-01-24,16961,216424,5290,6
2026-01-25,16961,216424,7839,6
2026-01-26,16961,216424,6870,6
2026-01-27,16961,216424,6929,6
2026-01-28,16961,216424,5150,6
2026-01-29,16961,216424,6530,6
2026-01-30,16961,216424,6879,6
2026-01-31,16961,216424,4855,6
2026-01-04,16961,510003,2204,2
2026-01-05,16961,510003,2090,2
2026-01-06,16961,510003,2098,2
2026-01-09,16961,510003,2088,2
2026-01-10,16961,510003,2075,2
2026-01-12,16961,510003,2838,2
2026-01-13,16961,510003,1412,2
2026-01-15,16961,510003,1571,2
2026-01-16,16961,510003,2233,2
2026-01-18,16961,510003,1994,2
2026-01-19,16961,510003,1850,2
2026-01-20,16961,510003,2925,2
2026-01-21,16961,510003,1481,2
2026-01-22,16961,510003,1482,2
2026-01-23,16961,510003,1399,2
2026-01-25,16961,510003,944,2
2026-01-26,16961,510003,585,2
2026-01-27,16961,510003,607,2
2026-01-28,16961,510003,640,2
2026-01-29,16961,510003,639,2
2026-01-30,16961,510003,784,3
2026-01-31,16961,510003,494,3
2026-01-03,17277,201351,256,3
2026-01-02,17277,205761,973,3
2026-01-06,17277,205761,1128,3
2026-01-01,17277,214099,7,2
2026-01-01,17277,506539,2981,19
2026-01-02,17277,506539,2689,18
2026-01-03,17277,506539,2605,18
2026-01-04,17277,506539,2894,17
2026-01-05,17277,506539,2984,17
2026-01-06,17277,506539,1926,16
2026-01-07,17277,506539,3085,16
2026-01-26,17303,100487,0,4
2026-01-04,17303,564895,1835,1
2026-01-07,17303,564895,1644,1
2026-01-08,17303,564895,1696,1
2026-01-18,17303,564895,1353,1
2026-01-21,17303,564895,1234,1
2026-01-25,17303,564895,2233,1
2026-01-31,17303,564895,1269,1
2026-01-01,17332,200181,0,1
2026-01-03,17332,200181,0,1
2026-01-09,17332,200181,0,1
2026-01-10,17332,200181,0,1
2026-01-15,17332,200181,0,1
2026-01-18,17332,200181,0,1
2026-01-20,17332,200181,0,1
2026-01-25,17332,200181,0,1
2026-01-27,17332,200181,0,1
2026-01-22,17332,214104,3,2
2026-01-06,17332,214781,910,1
2026-01-24,17332,214781,1234,1
2026-01-01,17332,216424,936,2
2026-01-02,17332,216424,919,2
2026-01-04,17332,216424,1063,2
2026-01-05,17332,216424,1304,2
2026-01-06,17332,216424,1030,2
2026-01-07,17332,216424,930,2
2026-01-08,17332,216424,890,2
2026-01-09,17332,216424,835,2
2026-01-10,17332,216424,1173,2
2026-01-11,17332,216424,1906,2
2026-01-12,17332,216424,1812,2
2026-01-13,17332,216424,1847,3
2026-01-14,17332,216424,1754,3
2026-01-15,17332,216424,2082,3
2026-01-16,17332,216424,1393,3
2026-01-18,17332,216424,1436,3
2026-01-22,17332,216424,585,3
2026-01-23,17332,216424,576,2
2026-01-26,17332,216424,676,2
2026-01-29,17332,216424,519,2
2026-01-31,17332,216424,500,2
2026-01-01,17332,301577,231,3
2026-01-03,17332,301577,245,3
2026-01-04,17332,301577,277,3
2026-01-05,17332,301577,268,3
2026-01-07,17332,301577,234,4
2026-01-08,17332,301577,231,4
2026-01-09,17332,301577,217,4
2026-01-10,17332,301577,267,3
2026-01-12,17332,301577,246,3
2026-01-13,17332,301577,234,3
2026-01-16,17332,301577,181,3
2026-01-18,17332,301577,229,3
2026-01-19,17332,301577,189,3
2026-01-20,17332,301577,34,3
2026-01-21,17332,301577,24,3
2026-01-22,17332,301577,24,3
2026-01-23,17332,301577,23,2
2026-01-24,17332,301577,27,2
2026-01-25,17332,301577,41,2
2026-01-27,17332,301577,26,2
2026-01-28,17332,301577,26,2
2026-01-29,17332,301577,26,1
2026-01-30,17332,301577,32,2
2026-01-31,17332,301577,25,2
2026-01-20,17332,506539,255,5
2026-01-30,17332,506539,255,5
2026-01-04,17332,507843,696,2
2026-01-05,17332,507843,577,2
2026-01-06,17332,507843,453,2
2026-01-07,17332,507843,467,2
2026-01-08,17332,507843,452,2
2026-01-09,17332,507843,390,3
2026-01-10,17332,507843,446,3
2026-01-11,17332,507843,1076,4
2026-01-12,17332,507843,996,5
2026-01-13,17332,507843,1027,5
2026-01-14,17332,507843,1141,6
2026-01-15,17332,507843,1239,6
2026-01-17,17332,507843,1375,6
2026-01-20,17332,507843,2133,6
2026-01-23,17332,507843,1031,5
2026-01-25,17332,507843,1742,5
2026-01-30,17332,507843,1517,4
2026-01-31,17332,507843,1029,3
2026-01-01,17332,510003,55,1
2026-01-19,17332,510003,34,1
2026-01-25,17332,510003,56,1
2026-01-09,17413,205761,45,2
2026-01-25,17413,205761,67,1
2026-01-26,17413,205761,45,1
2026-01-30,17413,205761,60,1
2026-01-01,17413,566061,8501,52
2026-01-02,17413,566061,7814,51
2026-01-03,17413,566061,7956,54
2026-01-04,17413,566061,8046,53
2026-01-05,17413,566061,12053,61
2026-01-06,17413,566061,8628,64
2026-01-07,17413,566061,8416,64
2026-01-08,17413,566061,8024,63
2026-01-09,17413,566061,7691,71
2026-01-10,17413,566061,10538,78
2026-01-11,17413,566061,9485,75
2026-01-12,17413,566061,10152,74
2026-01-13,17413,566061,9473,61
2026-01-14,17413,566061,9685,54
2026-01-15,17413,566061,13776,56
2026-01-16,17413,566061,10844,42
2026-01-17,17413,566061,9940,35
2026-01-18,17413,566061,9364,34
2026-01-19,17413,566061,9136,35
2026-01-20,17413,566061,14071,37
2026-01-21,17413,566061,9027,33
2026-01-22,17413,566061,9028,31
2026-01-23,17413,566061,7303,28
2026-01-24,17413,566061,8367,32
2026-01-25,17413,566061,12097,33
2026-01-26,17413,566061,10345,34
2026-01-27,17413,566061,10909,42
2026-01-28,17413,566061,10544,44
2026-01-29,17413,566061,10533,48
2026-01-30,17413,566061,12940,53
2026-01-31,17413,566061,8863,53
2026-01-07,17413,567251,2070,9
2026-01-02,17413,567623,590,1
2026-01-03,17413,567623,621,1
2026-01-05,17413,567623,924,1
2026-01-06,17413,567623,616,1
2026-01-09,17413,567623,671,1
2026-01-10,17413,567623,926,1
2026-01-11,17413,567623,2534,1
2026-01-12,17413,567623,2362,1
2026-01-14,17413,567623,2302,1
2026-01-15,17413,567623,3958,1
2026-01-16,17413,567623,3796,1
2026-01-17,17413,567623,3341,1
2026-01-18,17413,567623,3556,1
2026-01-19,17413,567623,2416,5
2026-01-25,17413,567623,3909,8
2026-01-26,17413,567623,2764,7
2026-01-31,17413,567623,1959,7
2026-01-01,17413,567645,606,5
2026-01-02,17413,567645,552,4
2026-01-03,17413,567645,568,4
2026-01-04,17413,567645,1011,5
2026-01-05,17413,567645,1023,4
2026-01-06,17413,567645,835,4
2026-01-07,17413,567645,883,4
2026-01-08,17413,567645,845,4
2026-01-09,17413,567645,769,4
2026-01-10,17413,567645,944,4
2026-01-11,17413,567645,851,5
2026-01-12,17413,567645,788,5
2026-01-13,17413,567645,819,7
2026-01-14,17413,567645,866,10
2026-01-15,17413,567645,1545,11
2026-01-16,17413,567645,952,11
2026-01-17,17413,567645,801,12
2026-01-18,17413,567645,689,14
2026-01-20,17413,567645,1076,16
2026-01-22,17413,567645,997,12
2026-01-23,17413,567645,917,9
2026-01-24,17413,567645,921,9
2026-01-25,17413,567645,1250,9
2026-01-26,17413,567645,1558,5
2026-01-27,17413,567645,1618,5
2026-01-28,17413,567645,1711,5
2026-01-29,17413,567645,1401,5
2026-01-30,17413,567645,1686,6
2026-01-31,17413,567645,1075,7
2026-01-07,17497,110435,4120,11
2026-01-08,17497,110435,3268,10
2026-01-09,17497,110435,3075,10
2026-01-10,17497,110435,3676,9
2026-01-11,17497,110435,1955,9
2026-01-12,17497,110435,1896,8
2026-01-13,17497,110435,1759,8
2026-01-14,17497,110435,1183,9
2026-01-15,17497,110435,1426,8
2026-01-16,17497,110435,1505,8
2026-01-17,17497,110435,1574,7
2026-01-18,17497,110435,1867,7
2026-01-19,17497,110435,1708,7
2026-01-20,17497,110435,2747,6
2026-01-21,17497,110435,1816,6
2026-01-22,17497,110435,1924,7
2026-01-23,17497,110435,1495,7
2026-01-24,17497,110435,1561,8
2026-01-25,17497,110435,2742,8
2026-01-26,17497,110435,1503,8
2026-01-27,17497,110435,1716,8
2026-01-28,17497,110435,1678,8
2026-01-29,17497,110435,1345,8
2026-01-30,17497,110435,2431,11
2026-01-31,17497,110435,1891,11
2026-01-07,17497,207802,215573,306
2026-01-08,17497,207802,175286,262
2026-01-09,17497,207802,143748,225
2026-01-10,17497,207802,139417,182
2026-01-11,17497,207802,98941,158
2026-01-12,17497,207802,78467,139
2026-01-13,17497,207802,82743,143
2026-01-14,17497,207802,72007,165
2026-01-15,17497,207802,83763,174
2026-01-16,17497,207802,71211,182
2026-01-17,17497,207802,75572,179
2026-01-18,17497,207802,73284,171
2026-01-19,17497,207802,61841,167
2026-01-20,17497,207802,71776,148
2026-01-21,17497,207802,55292,125
2026-01-22,17497,207802,53568,112
2026-01-23,17497,207802,45481,108
2026-01-24,17497,207802,44469,121
2026-01-25,17497,207802,60007,151
2026-01-26,17497,207802,39710,232
2026-01-27,17497,207802,35914,248
2026-01-28,17497,207802,30993,251
2026-01-29,17497,207802,27811,253
2026-01-30,17497,207802,35176,256
2026-01-31,17497,207802,41529,346
2026-01-07,17497,214099,9845,47
2026-01-08,17497,214099,9922,48
2026-01-09,17497,214099,8718,38
2026-01-10,17497,214099,16921,41
2026-01-11,17497,214099,14185,55
2026-01-12,17497,214099,11418,57
2026-01-13,17497,214099,11530,65
2026-01-14,17497,214099,11019,75
2026-01-15,17497,214099,15391,75
2026-01-16,17497,214099,11416,81
2026-01-17,17497,214099,13670,81
2026-01-18,17497,214099,13379,72
2026-01-19,17497,214099,10251,68
2026-01-20,17497,214099,16939,63
2026-01-21,17497,214099,8758,52
2026-01-22,17497,214099,9000,48
2026-01-23,17497,214099,8444,43
2026-01-24,17497,214099,10073,50
2026-01-25,17497,214099,19534,56
2026-01-26,17497,214099,10825,59
2026-01-27,17497,214099,11786,62
2026-01-28,17497,214099,10626,63
2026-01-29,17497,214099,11892,65
2026-01-30,17497,214099,16949,69
2026-01-31,17497,214099,13818,61
2026-01-04,17658,100181,48,4
2026-01-05,17658,100181,48,3
2026-01-07,17658,100181,48,2
2026-01-08,17658,100181,36,2
2026-01-09,17658,100181,36,2
2026-01-12,17658,100181,36,1
2026-01-17,17658,100181,36,1
2026-01-21,17658,100181,36,1
2026-01-22,17658,100181,36,1
2026-01-27,17658,100181,36,1
2026-01-29,17658,100181,36,2
2026-01-31,17658,100181,36,2
2026-01-05,17658,201632,101,1
2026-01-08,17658,201632,89,1
2026-01-18,17658,201632,80,1
2026-01-27,17658,201632,74,1
2026-01-02,17658,205582,48,2
2026-01-03,17658,205582,54,2
2026-01-07,17658,205582,45,2
2026-01-11,17658,205582,28,2
2026-01-12,17658,205582,23,2
2026-01-13,17658,205582,23,2
2026-01-17,17658,205582,27,2
2026-01-19,17658,205582,23,2
2026-01-20,17658,205582,37,2
2026-01-21,17658,205582,23,2
2026-01-22,17658,205582,24,2
2026-01-23,17658,205582,24,2
2026-01-24,17658,205582,27,2
2026-01-25,17658,205582,50,2
2026-01-26,17658,205582,126,2
2026-01-27,17658,205582,125,2
2026-01-28,17658,205582,124,2
2026-01-29,17658,205582,132,2
2026-01-30,17658,205582,222,2
2026-01-01,17658,205611,687,6
2026-01-02,17658,205611,649,5
2026-01-04,17658,205611,687,5
2026-01-05,17658,205611,687,6
2026-01-06,17658,205611,683,6
2026-01-07,17658,205611,687,6
2026-01-08,17658,205611,1127,7
2026-01-09,17658,205611,712,8
2026-01-10,17658,205611,755,9
2026-01-11,17658,205611,755,9
2026-01-12,17658,205611,755,8
2026-01-13,17658,205611,750,8
2026-01-14,17658,205611,643,7
2026-01-15,17658,205611,270,7
2026-01-16,17658,205611,159,6
2026-01-17,17658,205611,163,6
2026-01-18,17658,205611,180,5
2026-01-19,17658,205611,171,5
2026-01-20,17658,205611,214,5
2026-01-21,17658,205611,168,5
2026-01-22,17658,205611,160,5
2026-01-23,17658,205611,149,5
2026-01-24,17658,205611,156,5
2026-01-25,17658,205611,643,5
2026-01-26,17658,205611,511,6
2026-01-27,17658,205611,492,6
2026-01-28,17658,205611,853,6
2026-01-29,17658,205611,857,6
2026-01-30,17658,205611,1017,6
2026-01-31,17658,205611,774,6
2026-01-01,17658,206440,91,6
2026-01-02,17658,206440,66,5
2026-01-03,17658,206440,67,5
2026-01-04,17658,206440,262,5
2026-01-05,17658,206440,247,5
2026-01-06,17658,206440,250,6
2026-01-07,17658,206440,267,5
2026-01-08,17658,206440,271,5
2026-01-09,17658,206440,551,5
2026-01-10,17658,206440,589,6
2026-01-11,17658,206440,431,6
2026-01-12,17658,206440,385,6
2026-01-13,17658,206440,412,5
2026-01-14,17658,206440,440,5
2026-01-15,17658,206440,473,5
2026-01-16,17658,206440,207,5
2026-01-17,17658,206440,168,4
2026-01-18,17658,206440,171,4
2026-01-19,17658,206440,156,3
2026-01-20,17658,206440,238,4
2026-01-21,17658,206440,174,4
2026-01-22,17658,206440,176,4
2026-01-23,17658,206440,166,4
2026-01-24,17658,206440,209,5
2026-01-25,17658,206440,225,6
2026-01-26,17658,206440,173,5
2026-01-27,17658,206440,185,5
2026-01-28,17658,206440,196,5
2026-01-29,17658,206440,354,6
2026-01-30,17658,206440,388,5
2026-01-31,17658,206440,270,5
2026-01-01,17658,206471,45,1
2026-01-03,17658,206471,45,1
2026-01-04,17658,206471,47,1
2026-01-06,17658,206471,44,1
2026-01-08,17658,206471,45,1
2026-01-09,17658,206471,55,1
2026-01-10,17658,206471,63,2
2026-01-11,17658,206471,59,2
2026-01-12,17658,206471,52,2
2026-01-13,17658,206471,54,3
2026-01-15,17658,206471,64,3
2026-01-16,17658,206471,55,3
2026-01-17,17658,206471,45,3
2026-01-18,17658,206471,47,3
2026-01-19,17658,206471,42,2
2026-01-20,17658,206471,61,2
2026-01-21,17658,206471,46,2
2026-01-23,17658,206471,45,2
2026-01-24,17658,206471,56,3
2026-01-25,17658,206471,67,3
2026-01-27,17658,206471,54,3
2026-01-28,17658,206471,57,3
2026-01-29,17658,206471,56,3
2026-01-30,17658,206471,62,3
2026-01-31,17658,206471,45,3
2026-01-01,17658,207288,145,2
2026-01-02,17658,207288,139,2
2026-01-03,17658,207288,68,2
2026-01-04,17658,207288,77,2
2026-01-05,17658,207288,214,2
2026-01-06,17658,207288,160,3
2026-01-07,17658,207288,236,3
2026-01-08,17658,207288,325,4
2026-01-09,17658,207288,310,4
2026-01-10,17658,207288,536,5
2026-01-11,17658,207288,478,5
2026-01-12,17658,207288,356,5
2026-01-13,17658,207288,337,5
2026-01-14,17658,207288,263,5
2026-01-15,17658,207288,225,4
2026-01-16,17658,207288,164,4
2026-01-17,17658,207288,93,4
2026-01-18,17658,207288,113,4
2026-01-19,17658,207288,175,3
2026-01-20,17658,207288,228,3
2026-01-21,17658,207288,169,3
2026-01-22,17658,207288,166,3
2026-01-23,17658,207288,159,2
2026-01-24,17658,207288,166,2
2026-01-27,17658,207288,163,2
2026-01-28,17658,207288,89,2
2026-01-31,17658,207288,84,2
2026-01-02,17658,215913,32,2
2026-01-03,17658,215913,39,2
2026-01-13,17658,215913,34,2
2026-01-23,17658,215913,29,1
2026-01-01,17658,216173,335,3
2026-01-02,17658,216173,312,3
2026-01-05,17658,216173,406,3
2026-01-07,17658,216173,596,3
2026-01-11,17658,216173,636,3
2026-01-12,17658,216173,589,3
2026-01-13,17658,216173,381,2
2026-01-14,17658,216173,391,2
2026-01-15,17658,216173,428,2
2026-01-16,17658,216173,307,2
2026-01-18,17658,216173,151,2
2026-01-21,17658,216173,138,2
2026-01-22,17658,216173,132,2
2026-01-23,17658,216173,124,2
2026-01-24,17658,216173,105,2
2026-01-25,17658,216173,155,2
2026-01-26,17658,216173,109,2
2026-01-28,17658,216173,287,2
2026-01-29,17658,216173,251,2
2026-01-30,17658,216173,304,2
2026-01-31,17658,216173,213,2
2026-01-08,17658,216424,608,1
2026-01-10,17658,216424,830,1
2026-01-11,17658,216424,684,1
2026-01-12,17658,216424,650,1
2026-01-13,17658,216424,663,1
2026-01-16,17658,216424,162,1
2026-01-18,17658,216424,167,1
2026-01-19,17658,216424,159,1
2026-01-22,17658,216424,149,1
2026-01-23,17658,216424,147,1
2026-01-24,17658,216424,144,1
2026-01-25,17658,216424,934,1
2026-01-27,17658,216424,648,1
2026-01-01,17658,401534,4084,40
2026-01-02,17658,401534,3738,36
2026-01-03,17658,401534,3665,37
2026-01-04,17658,401534,3809,36
2026-01-05,17658,401534,4079,34
2026-01-06,17658,401534,3347,34
2026-01-07,17658,401534,3462,34
2026-01-08,17658,401534,3472,35
2026-01-09,17658,401534,3549,36
2026-01-10,17658,401534,4026,38
2026-01-11,17658,401534,3734,40
2026-01-12,17658,401534,3611,38
2026-01-13,17658,401534,3587,39
2026-01-14,17658,401534,3513,37
2026-01-15,17658,401534,3751,37
2026-01-16,17658,401534,3361,36
2026-01-17,17658,401534,3109,35
2026-01-18,17658,401534,3869,35
2026-01-19,17658,401534,3537,33
2026-01-20,17658,401534,4936,33
2026-01-21,17658,401534,3778,33
2026-01-22,17658,401534,3657,34
2026-01-23,17658,401534,3332,35
2026-01-24,17658,401534,3897,38
2026-01-25,17658,401534,4422,42
2026-01-26,17658,401534,3680,43
2026-01-27,17658,401534,3997,43
2026-01-28,17658,401534,4100,42
2026-01-29,17658,401534,4521,43
2026-01-30,17658,401534,5901,42
2026-01-31,17658,401534,4752,43
2026-01-01,17658,402279,13,2
2026-01-05,17658,402279,16,2
2026-01-06,17658,402279,14,2
2026-01-07,17658,402279,14,2
